480,CARL HAMACHER,now(),0000-00-00 00:00:00
481,EDWARD ANGEL,now(),0000-00-00 00:00:00
482,A M PADMAREDDY,now(),0000-00-00 00:00:00
483,DR.KSC,now(),0000-00-00 00:00:00
484,A M PADMAREDDY,now(),0000-00-00 00:00:00
485,TERRENCE CHAN,now(),0000-00-00 00:00:00
486,NVR NAIDU,now(),0000-00-00 00:00:00
487,MARILYN WOLF,now(),0000-00-00 00:00:00
488,A M PADMAREDDY,now(),0000-00-00 00:00:00
489,ANIL K MANVI,now(),0000-00-00 00:00:00
490,LELAND L BECK,now(),0000-00-00 00:00:00
491,CARL HAMACHER,now(),0000-00-00 00:00:00
492,LELAND L BECK,now(),0000-00-00 00:00:00
493,LELAND L BECK,now(),0000-00-00 00:00:00
494,MICHEL BLAHA,now(),0000-00-00 00:00:00
495,BARRY.B.BREY,now(),0000-00-00 00:00:00
496,ELLIS HOROWITZ,now(),0000-00-00 00:00:00
497,AM PADMA REDDY,now(),0000-00-00 00:00:00
498,BARRY.B.BREY,now(),0000-00-00 00:00:00
499,VIKAS GUPTA,now(),0000-00-00 00:00:00
500,MICHEL BLAHA,now(),0000-00-00 00:00:00
501,DR.DSC,now(),0000-00-00 00:00:00
502,SUMITHABA DAS,now(),0000-00-00 00:00:00
503,EDWARD ANGEL,now(),0000-00-00 00:00:00
504,JOHN E HOPCROFT,now(),0000-00-00 00:00:00
505,ANANY LEVITIN,now(),0000-00-00 00:00:00
506,BARRY B BREY,now(),0000-00-00 00:00:00
507,JOHN R LEVINE,now(),0000-00-00 00:00:00
508,DR DSC,now(),0000-00-00 00:00:00
509,ANIL K MAINI,now(),0000-00-00 00:00:00
510,TERRENCE CHAN,now(),0000-00-00 00:00:00
511,ALFRED V AHO,now(),0000-00-00 00:00:00
512,I A DHOTRE,now(),0000-00-00 00:00:00
513,DONALD P LEACK,now(),0000-00-00 00:00:00
514,DR DSC,now(),0000-00-00 00:00:00
515,SOMMERVILLE,now(),0000-00-00 00:00:00
516,SREENIVASA REDDY,now(),0000-00-00 00:00:00
517,G SOMASUNADARAM,now(),0000-00-00 00:00:00
518,A M PADMAREDDY,now(),0000-00-00 00:00:00
519,AM PADMA REDDY,now(),0000-00-00 00:00:00
520,DR.DSC,now(),0000-00-00 00:00:00
521,DONALD P LEACH,now(),0000-00-00 00:00:00
522,NVR NAIDU,now(),0000-00-00 00:00:00
523,ANIL K MAINI,now(),0000-00-00 00:00:00
524,JOHN L HENNESSY,now(),0000-00-00 00:00:00
525,NVR NAIDU,now(),0000-00-00 00:00:00
526,MICHAEL BLAHA ,now(),0000-00-00 00:00:00
527,JERAIL G GRAEME,now(),0000-00-00 00:00:00
528,JOHN E HOPCROFT,now(),0000-00-00 00:00:00
529,AM PADMA REDDY,now(),0000-00-00 00:00:00
530,NVR NAIDU,now(),0000-00-00 00:00:00
531,ABRAHAM SILBERSCATZ,now(),0000-00-00 00:00:00
532,IA DHOTRE,now(),0000-00-00 00:00:00
533,A M PADMAREDDY,now(),0000-00-00 00:00:00
534,CARL HAMACHER,now(),0000-00-00 00:00:00
535,DR DSC,now(),0000-00-00 00:00:00
536,DR KSC,now(),0000-00-00 00:00:00
537,ANANY LEVITIN,now(),0000-00-00 00:00:00
538,AM PADMA REDDY,now(),0000-00-00 00:00:00
539,DR DSC,now(),0000-00-00 00:00:00
540,EDWARD ANGEL,now(),0000-00-00 00:00:00
541,DR DSC,now(),0000-00-00 00:00:00
542,ANDREW,now(),0000-00-00 00:00:00
543,ALBERT MALVNO,now(),0000-00-00 00:00:00
544,DR.KSC,now(),0000-00-00 00:00:00
545,DR.KSC,now(),0000-00-00 00:00:00
546,SP BASAVARAJU,now(),0000-00-00 00:00:00
547,PC TRIPATHI,now(),0000-00-00 00:00:00
548,DR DSC,now(),0000-00-00 00:00:00
549,YEDIDYAL LANGASAM,now(),0000-00-00 00:00:00
550,DR DSC,now(),0000-00-00 00:00:00
551,MODEL QUESTIONS,now(),0000-00-00 00:00:00
552,JOHN L HENNESSY,now(),0000-00-00 00:00:00
553,DR DSC,now(),0000-00-00 00:00:00
554,A P GODSE,now(),0000-00-00 00:00:00
555,B GOVINDA RAJULU,now(),0000-00-00 00:00:00
556,SATHISH HUNNAR,now(),0000-00-00 00:00:00
557,WILEY,now(),0000-00-00 00:00:00
558,ALFRED V AHO,now(),0000-00-00 00:00:00
559,IAN SOMMER VILLE,now(),0000-00-00 00:00:00
560,A A PUNTAMBEKAR,now(),0000-00-00 00:00:00
561,A M PADMAREDDY,now(),0000-00-00 00:00:00
562,LELAND L BECK,now(),0000-00-00 00:00:00
563,NVR NAIDU,now(),0000-00-00 00:00:00
564,AM PADMA REDDY,now(),0000-00-00 00:00:00
565,CARL HAMACHER,now(),0000-00-00 00:00:00
566,R D SUDHAKAR SAMUL,now(),0000-00-00 00:00:00
567,DR KSC,now(),0000-00-00 00:00:00
568,G SOMASUNADARAM,now(),0000-00-00 00:00:00
569,DONALD D GIVONE,now(),0000-00-00 00:00:00
570,DONALD D GIVONE,now(),0000-00-00 00:00:00
571,DR DSC,now(),0000-00-00 00:00:00
572,DONALD D GIVONE,now(),0000-00-00 00:00:00
573,R D SUDHAKAR SAMUL,now(),0000-00-00 00:00:00
574,L KRISHNANDA,now(),0000-00-00 00:00:00
575,BARRY B BREY,now(),0000-00-00 00:00:00
576,DR KSC,now(),0000-00-00 00:00:00
577,A P GODSE,now(),0000-00-00 00:00:00
578,K SHASHIDAR,now(),0000-00-00 00:00:00
579,A M PADMAREDDY,now(),0000-00-00 00:00:00
580,DONALD P LEACH,now(),0000-00-00 00:00:00
581,E BALAGURUSWAMY,now(),0000-00-00 00:00:00
582,JOHN L HENNESSY,now(),0000-00-00 00:00:00
583,A M PADMAREDDY,now(),0000-00-00 00:00:00
584,A M PADMAREDDY,now(),0000-00-00 00:00:00
585,EDWARD ANGEL,now(),0000-00-00 00:00:00
586,JAI PRAKASH,now(),0000-00-00 00:00:00
587,DONALD P LEACH,now(),0000-00-00 00:00:00
588,INDRA WIDIJAYA,now(),0000-00-00 00:00:00
589,DR KSC,now(),0000-00-00 00:00:00
590,FREDRICK S HILLER,now(),0000-00-00 00:00:00
591,SOMMERVILLE,now(),0000-00-00 00:00:00
592,WAYNE WOLF,now(),0000-00-00 00:00:00
593,P B KOTUR,now(),0000-00-00 00:00:00
